Timestamp,fxmy1,fymx1,fymx2,fxmy2,mz,fz1,fz2
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.652014652014652
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6578754578754579
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6659340659340659
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6608058608058608
--------,2.9992673992673993,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.6578754578754579
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6666666666666666
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6578754578754579
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6498168498168498
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6468864468864469
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6600732600732601
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6637362637362637
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0007326007326007326,0.0007326007326007326,0.0014652014652014652,0.6608058608058608
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6673992673992674
--------,3.0,0.0007326007326007326,0.0,0.0,0.0007326007326007326,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6615384615384615
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0014652014652014652,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6542124542124542
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6578754578754579
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.652014652014652
--------,2.9992673992673993,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0,0.6571428571428571
--------,2.9992673992673993,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6490842490842491
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6608058608058608
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6505494505494506
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0014652014652014652,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6659340659340659
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6644688644688644
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6564102564102564
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0,0.0007326007326007326,0.6608058608058608
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6490842490842491
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6490842490842491
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6578754578754579
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6490842490842491
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0014652014652014652,0.663003663003663
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0007326007326007326,0.0014652014652014652,0.0,0.6571428571428571
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6652014652014652
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6556776556776557
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6608058608058608
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6512820512820513
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0014652014652014652,0.6498168498168498
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6622710622710622
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6505494505494506
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6637362637362637
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.652014652014652
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6490842490842491
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6564102564102564
--------,2.9992673992673993,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6534798534798535
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6600732600732601
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0014652014652014652,0.6571428571428571
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6681318681318681
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6637362637362637
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6600732600732601
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6534798534798535
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6659340659340659
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6644688644688644
--------,3.0,0.0007326007326007326,0.0,0.0,0.0007326007326007326,0.0007326007326007326,0.6564102564102564
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.643956043956044
--------,2.9992673992673993,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.663003663003663
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.663003663003663
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6666666666666666
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6527472527472528
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6608058608058608
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6571428571428571
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0014652014652014652,0.6527472527472528
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6608058608058608
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6468864468864469
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6673992673992674
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6490842490842491
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6578754578754579
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6564102564102564
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.663003663003663
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6490842490842491
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6571428571428571
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6608058608058608
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.671062271062271
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6615384615384615
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0007326007326007326,0.0014652014652014652,0.0007326007326007326,0.6527472527472528
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6615384615384615
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6498168498168498
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0014652014652014652,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6673992673992674
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6681318681318681
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0014652014652014652,0.6505494505494506
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6644688644688644
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6578754578754579
--------,3.0,0.0,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6637362637362637
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0014652014652014652,0.6652014652014652
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.652014652014652
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6564102564102564
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0014652014652014652,0.6652014652014652
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6608058608058608
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.6644688644688644
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.652014652014652
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6571428571428571
--------,3.0,0.0,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6652014652014652
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6615384615384615
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.654945054945055
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6564102564102564
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6461538461538462
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6468864468864469
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6622710622710622
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6564102564102564
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0014652014652014652,0.6644688644688644
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0014652014652014652,0.6622710622710622
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6622710622710622
--------,2.9992673992673993,0.0,0.0007326007326007326,0.0,0.0014652014652014652,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6586080586080586
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6578754578754579
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6688644688644688
--------,2.9992673992673993,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0014652014652014652,0.654945054945055
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0014652014652014652,0.6483516483516484
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6483516483516484
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.663003663003663
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6542124542124542
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6637362637362637
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6498168498168498
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0014652014652014652,0.6637362637362637
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6571428571428571
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6527472527472528
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6600732600732601
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6564102564102564
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6644688644688644
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.654945054945055
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6644688644688644
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6424908424908425
--------,3.0,0.0,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6468864468864469
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.652014652014652
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0,0.673992673992674
--------,3.0,0.0,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6527472527472528
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0007326007326007326,0.0007326007326007326,0.0014652014652014652,0.6571428571428571
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6534798534798535
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6556776556776557
--------,3.0,0.0,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6571428571428571
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6586080586080586
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6483516483516484
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.6622710622710622
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6593406593406593
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0014652014652014652,0.6593406593406593
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0014652014652014652,0.6534798534798535
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0014652014652014652,0.0007326007326007326,0.6446886446886447
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0014652014652014652,0.0007326007326007326,0.6608058608058608
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0007326007326007326,0.0007326007326007326,0.6637362637362637
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6600732600732601
--------,3.0,0.0007326007326007326,0.0014652014652014652,0.0,0.0007326007326007326,0.0007326007326007326,0.652014652014652
--------,3.0,0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.0007326007326007326,0.6498168498168498
--------,3.0,0.0007326007326007326,0.002197802197802198,0.0,0.0014652014652014652,0.0007326007326007326,0.6461538461538462
